gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.000431900662028299,0.0367471972791755,63.1122843439052,57.4543489665957,0.000154752729287296,2.40859135808211e-05,2.7707651599092e-10,3.69953274281203e-06
0.00609699543513487,0.0708408628812451,89.7069652929069,94.546946799036,7.96631412954518e-05,0.000150374100266135,-1.26195348497754e-10,4.3524881027878e-06
0.00273928044363704,0.0491660105691375,45.5439737131959,76.9323388334912,5.41138633058962e-05,9.76034124352628e-06,8.76763906544512e-11,3.79605527451457e-06
0.0007371740883694,0.0423158450013244,57.7753474529311,87.4483611447007,9.12173367187706e-05,8.7656285964959e-05,2.56889781048e-11,3.77317844654313e-06
0.00119676349660021,0.0250260322662454,20.1674847843381,61.5539833457991,0.000135323820415916,1.98079639510633e-05,2.01335064534641e-10,2.57757467516608e-06
0.00350854506586949,0.0758973219302547,80.9269049803405,37.3963801024564,5.51365509592774e-06,4.15104122013836e-05,-7.10146473147672e-11,4.5196146328082e-06
0.000121806152212488,0.0385734727730383,20.1229046135001,49.7995964916953,0.000136462716900173,3.94550207967021e-05,1.89224800108117e-10,3.41507269359715e-06
0.00293365420469623,0.0583854096014738,67.2456488553433,85.3412190495495,9.51043243249904e-05,7.68902437448855e-05,5.26274666006408e-11,4.25134018627141e-06
0.0022654433437392,0.0545856689082638,15.1789523832464,72.0104142646462,9.650890704397e-05,8.4200881267799e-05,2.38844941435552e-11,3.7958512032357e-06
0.0014465415663978,0.0103030924689101,56.5114047767438,81.0502600138636,0.000102505016235258,6.91873103704785e-05,5.39102533467069e-11,1.42772524252297e-06
0.00222450815474459,0.0583997404972487,36.7418096841476,78.8737505555155,0.000116209900253921,0.000133493785059866,-2.36188615935476e-11,4.02821332969306e-06
0.0432454899548853,0.0156404123242723,15.1844437329973,47.3827695334809,0.000149707647000721,0.000110233965259365,-5.42455370361004e-11,4.89043456676583e-07
0.000163043381579491,0.0878434294721746,58.0936496106179,34.8533837206412,4.47581486616046e-05,5.84895430262257e-05,-2.16217935309548e-11,4.9484691662555e-06
0.00191227451352371,0.0106104700245091,51.6616256047534,79.044998351308,0.000134080813747249,5.24005488277357e-05,1.18190978837082e-10,1.44005574881217e-06
0.00657484455770129,0.0332257139856209,97.5020827183699,42.8236698971032,0.000148885203286921,6.03943679517539e-05,2.00790471191665e-10,3.37783690978727e-06
0.00206307500580576,0.0158437054348083,60.5772754669862,85.5351702622531,7.8044664906563e-05,0.00015599662820167,-1.01090642761711e-10,1.987972008464e-06
0.000823532671391682,0.0806817160512073,88.7236366878883,37.7588643298301,0.000127167888065873,2.00347023821523e-05,2.62843683247086e-10,5.500104523523e-06
0.00947131593337627,0.0290382057646871,81.0567576923046,63.7464639585366,0.000116488587351264,7.44574731986262e-05,8.15644658598772e-11,2.67413927758303e-06
0.00686727860965812,0.080528403240793,13.4628760596517,96.7608063741723,0.000109719554014739,2.28068787095748e-05,1.57795485731498e-10,3.8229557041672e-06
0.000202790782630033,0.012377841896387,96.5323150954431,35.959579362041,0.000125453830713024,7.81834816909716e-05,9.97160225158497e-11,1.87503720963805e-06
0.0443686809421568,0.0589889738476261,74.1327523519512,36.9219698802441,1.34525080774615e-05,9.32887671376953e-05,-1.54810606958327e-10,3.97594763446421e-06
0.0114618346376201,0.058037124218986,26.921144662834,16.0719013470125,0.000130128652301768,0.000154381897121263,-4.58884048206937e-11,3.8323735961483e-06
5.20737919236279e-05,0.0561682448273828,99.1141658361556,77.0001783593615,0.000111097226979782,7.24393502443592e-05,1.26304560183065e-10,4.87547717519854e-06
